,feature,diff,diff_preds,Method1
766,26285570,0.001342177391052246,-1.0,-0.001342177391052246
2915,48102000735,0.0013430118560791016,-1.0,-0.0013430118560791016
3196,51079072120,0.0013518333435058596,-1.0,-0.0013518333435058596
831,39022211,0.0013527870178222654,-1.0,-0.0013527870178222654
1812,182121301,0.0013551712036132812,-1.0,-0.0013551712036132812
417,2416530,0.0013562440872192385,-1.0,-0.0013562440872192385
1157,74125801,0.0013602972030639648,-1.0,-0.0013602972030639648
4013,68084008165,0.0013638734817504885,-1.0,-0.0013638734817504885
803,31670972,0.0013675689697265625,-1.0,-0.0013675689697265625
2616,904292061,0.001367807388305664,-1.0,-0.001367807388305664
3157,51079053120,0.0013693571090698242,-1.0,-0.0013693571090698242
3549,58177000104,0.0013827085494995115,-1.0,-0.0013827085494995115
1154,74118069,0.001383066177368164,-1.0,-0.001383066177368164
2165,409330803,0.0013839006423950195,-1.0,-0.0013839006423950195
861,45152510,0.0013881921768188474,-1.0,-0.0013881921768188474
3125,51079037420,0.001395106315612793,-1.0,-0.001395106315612793
3568,58468008001,0.0013952255249023438,-1.0,-0.0013952255249023438
3974,66689032350,0.0013996362686157227,-1.0,-0.0013996362686157227
126,51018,0.001407146453857422,-1.0,-0.001407146453857422
2579,781613694,0.0014177560806274414,-1.0,-0.0014177560806274414
2821,17478071310,0.0014188289642333984,-1.0,-0.0014188289642333984
1251,74437805,0.0014230012893676758,-1.0,-0.0014230012893676758
808,32121001,0.0014243125915527346,-1.0,-0.0014243125915527346
508,4694003,0.0014312267303466795,-1.0,-0.0014312267303466795
3044,50962080060,0.0014330148696899414,-1.0,-0.0014330148696899414
280,51498,0.001437067985534668,-1.0,-0.001437067985534668
1040,56052168,0.0014393329620361328,-1.0,-0.0014393329620361328
2259,469065711,0.0014476776123046875,-1.0,-0.0014476776123046875
558,6361932,0.001453995704650879,-1.0,-0.001453995704650879
3127,51079039620,0.0014858245849609375,-1.0,-0.0014858245849609375
2465,641149535,0.0014867782592773438,-1.0,-0.0014867782592773438
3891,63481062375,0.0014886856079101562,-1.0,-0.0014886856079101562
1727,173013555,0.0014914274215698242,-1.0,-0.0014914274215698242
1775,173068254,0.0014979839324951172,-1.0,-0.0014979839324951172
3945,65649030303,0.0014992952346801758,-1.0,-0.0014992952346801758
2243,456066270,0.001507401466369629,-1.0,-0.001507401466369629
3307,52268020001,0.0015081167221069336,-1.0,-0.0015081167221069336
988,54828104,0.001510024070739746,-1.0,-0.001510024070739746
1953,310020137,0.001512289047241211,-1.0,-0.001512289047241211
3807,63323002101,0.001514911651611328,-1.0,-0.001514911651611328
196,51263,0.0015158653259277346,-1.0,-0.0015158653259277346
3216,51079079320,0.0015163421630859375,-1.0,-0.0015163421630859375
2254,456333001,0.0015186071395874026,-1.0,-0.0015186071395874026
4015,68084008901,0.001520395278930664,-1.0,-0.001520395278930664
4002,67618030011,0.001529097557067871,-1.0,-0.001529097557067871
3516,55513047810,0.0015317201614379885,-1.0,-0.0015317201614379885
2102,395421010,0.0015336275100708008,-1.0,-0.0015336275100708008
2885,38779057808,0.001536250114440918,-1.0,-0.001536250114440918
2183,409468823,0.0015401840209960938,-1.0,-0.0015401840209960938
319,225401,0.0015401840209960938,-1.0,-0.0015401840209960938
1391,78033706,0.0015419721603393555,-1.0,-0.0015419721603393555
515,5534323,0.001546025276184082,-1.0,-0.001546025276184082
21,50863,0.0015478134155273438,-1.0,-0.0015478134155273438
2643,904553661,0.0015512704849243164,-1.0,-0.0015512704849243164
3285,51645090501,0.0015513896942138672,-1.0,-0.0015513896942138672
1648,168001231,0.001555323600769043,-1.0,-0.001555323600769043
299,224268,0.0015604496002197266,-1.0,-0.0015604496002197266
3912,64125012101,0.0015628337860107422,-1.0,-0.0015628337860107422
3654,59762503201,0.0015631914138793945,-1.0,-0.0015631914138793945
3828,63323022905,0.001568913459777832,-1.0,-0.001568913459777832
3,50805,0.001574993133544922,-1.0,-0.001574993133544922
2018,338055002,0.0015772581100463867,-1.0,-0.0015772581100463867
3896,63653133203,0.0015811920166015625,-1.0,-0.0015811920166015625
349,225464,0.0015845298767089846,-1.0,-0.0015845298767089846
827,39001910,0.0015872716903686526,-1.0,-0.0015872716903686526
32,50878,0.001591801643371582,-1.0,-0.001591801643371582
3776,62584074601,0.001603841781616211,-1.0,-0.001603841781616211
906,49397041,0.0016069412231445312,-1.0,-0.0016069412231445312
628,8104005,0.0016071796417236328,-1.0,-0.0016071796417236328
2443,603385621,0.0016268491744995115,-1.0,-0.0016268491744995115
172,51214,0.0016345977783203125,-1.0,-0.0016345977783203125
378,226237,0.001648545265197754,-1.0,-0.001648545265197754
1282,74621211,0.0016493797302246096,-1.0,-0.0016493797302246096
3437,54868370400,0.0016547441482543945,-1.0,-0.0016547441482543945
3189,51079067005,0.001657247543334961,-1.0,-0.001657247543334961
3273,51285069702,0.0016872882843017578,-1.0,-0.0016872882843017578
3823,63323018001,0.001689314842224121,-1.0,-0.001689314842224121
2657,904578961,0.0016982555389404295,-1.0,-0.0016982555389404295
3058,51079003920,0.0017036199569702148,-1.0,-0.0017036199569702148
2764,10939003722,0.0017066001892089846,-1.0,-0.0017066001892089846
2429,597007541,0.001709580421447754,-1.0,-0.001709580421447754
811,32192482,0.0017194747924804688,-1.0,-0.0017194747924804688
3298,51672404709,0.0017315149307250974,-1.0,-0.0017315149307250974
3425,54868133201,0.0017393827438354492,-1.0,-0.0017393827438354492
992,54830125,0.001742839813232422,-1.0,-0.001742839813232422
3090,51079013320,0.0017430782318115234,-1.0,-0.0017430782318115234
2054,338604537,0.0017455816268920898,-1.0,-0.0017455816268920898
3760,61958060201,0.001753091812133789,-1.0,-0.001753091812133789
1262,74490334,0.0017535686492919922,-1.0,-0.0017535686492919922
495,4080085,0.0017566680908203125,-1.0,-0.0017566680908203125
590,7414120,0.0017654895782470703,-1.0,-0.0017654895782470703
1984,338002304,0.001765608787536621,-1.0,-0.001765608787536621
905,49396041,0.0017657279968261719,-1.0,-0.0017657279968261719
1605,132000119,0.0017665624618530273,-1.0,-0.0017665624618530273
2719,10019003372,0.00177001953125,-1.0,-0.00177001953125
2593,904052361,0.001782059669494629,-1.0,-0.001782059669494629
525,6009268,0.0017870664596557613,-1.0,-0.0017870664596557613
2425,597006111,0.0017943382263183594,-1.0,-0.0017943382263183594
9,50814,0.0017963647842407227,-1.0,-0.0017963647842407227
608,8070102,0.0018017292022705078,-1.0,-0.0018017292022705078
3902,63739024610,0.0018038749694824214,-1.0,-0.0018038749694824214
1160,74126102,0.001805424690246582,-1.0,-0.001805424690246582
306,224276,0.0018124580383300781,-1.0,-0.0018124580383300781
3750,61703041464,0.0018128156661987305,-1.0,-0.0018128156661987305
2026,338070341,0.0018159151077270508,-1.0,-0.0018159151077270508
771,26851248,0.0018221139907836914,-1.0,-0.0018221139907836914
3917,64679093602,0.0018320083618164067,-1.0,-0.0018320083618164067
761,25171001,0.001839280128479004,-1.0,-0.001839280128479004
1691,172364910,0.0018417835235595703,-1.0,-0.0018417835235595703
974,54800204,0.0018613338470458984,-1.0,-0.0018613338470458984
3208,51079076708,0.0018811225891113281,-1.0,-0.0018811225891113281
1082,68021217,0.0018935203552246094,-1.0,-0.0018935203552246094
2258,469061711,0.0018970966339111328,-1.0,-0.0018970966339111328
2463,641139735,0.0019030570983886719,-1.0,-0.0019030570983886719
1271,74568113,0.0019048452377319336,-1.0,-0.0019048452377319336
2575,781526564,0.0019085407257080078,-1.0,-0.0019085407257080078
91,50967,0.0019159317016601558,-1.0,-0.0019159317016601558
3731,61570011001,0.0019162893295288086,-1.0,-0.0019162893295288086
3289,51672125802,0.0019305944442749023,-1.0,-0.0019305944442749023
1474,87057202,0.0019326210021972656,-1.0,-0.0019326210021972656
1289,74636902,0.001936197280883789,-1.0,-0.001936197280883789
1786,173093356,0.0019425153732299805,-1.0,-0.0019425153732299805
3251,51079093120,0.001962423324584961,-1.0,-0.001962423324584961
3290,51672125902,0.0019637346267700195,-1.0,-0.0019637346267700195
2629,904504260,0.001970052719116211,-1.0,-0.001970052719116211
3236,51079088120,0.0019724369049072266,-1.0,-0.0019724369049072266
3830,63323024710,0.001983523368835449,-1.0,-0.001983523368835449
1446,85075604,0.001990079879760742,-1.0,-0.001990079879760742
2070,364217301,0.002006769180297852,-1.0,-0.002006769180297852
1619,143978510,0.0020072460174560547,-1.0,-0.0020072460174560547
4063,78112001103,0.002013683319091797,-1.0,-0.002013683319091797
1213,74258702,0.0020166635513305664,-1.0,-0.0020166635513305664
296,224263,0.002026796340942383,-1.0,-0.002026796340942383
1234,74380711,0.002027273178100586,-1.0,-0.002027273178100586
1603,131422009,0.002043485641479492,-1.0,-0.002043485641479492
3060,51079005520,0.0020453929901123047,-1.0,-0.0020453929901123047
291,221217,0.0020700693130493164,-1.0,-0.0020700693130493164
3490,55390020910,0.002070188522338867,-1.0,-0.002070188522338867
903,49350079,0.00207364559173584,-1.0,-0.00207364559173584
3914,64253033335,0.0020772218704223637,-1.0,-0.0020772218704223637
116,51000,0.002077341079711914,-1.0,-0.002077341079711914
1965,310032520,0.002083301544189453,-1.0,-0.002083301544189453
3835,63323026920,0.002083301544189453,-1.0,-0.002083301544189453
1048,64501015,0.002088189125061035,-1.0,-0.002088189125061035
4029,68084044701,0.002096891403198242,-1.0,-0.002096891403198242
1223,74333330,0.0021071434020996094,-1.0,-0.0021071434020996094
2801,17191003500,0.002108097076416016,-1.0,-0.002108097076416016
2130,409125830,0.00211489200592041,-1.0,-0.00211489200592041
1991,338004901,0.002116680145263672,-1.0,-0.002116680145263672
907,49398041,0.002117753028869629,-1.0,-0.002117753028869629
1,50803,0.002118110656738281,-1.0,-0.002118110656738281
3833,63323026530,0.002124905586242676,-1.0,-0.002124905586242676
592,7447120,0.002128005027770996,-1.0,-0.002128005027770996
3918,64764015104,0.0021402835845947266,-1.0,-0.0021402835845947266
1940,299382060,0.002140522003173828,-1.0,-0.002140522003173828
1316,74739172,0.0021414756774902344,-1.0,-0.0021414756774902344
3790,62856058230,0.002156853675842285,-1.0,-0.002156853675842285
599,8002707,0.002157449722290039,-1.0,-0.002157449722290039
471,4005850,0.002160906791687012,-1.0,-0.002160906791687012
3558,58177029311,0.0021744966506958008,-1.0,-0.0021744966506958008
3856,63323039923,0.002176165580749512,-1.0,-0.002176165580749512
3021,50458033001,0.0022001266479492188,-1.0,-0.0022001266479492188
1242,74420101,0.0022112131118774414,-1.0,-0.0022112131118774414
735,23916332,0.002234220504760742,-1.0,-0.002234220504760742
1403,78035906,0.002246379852294922,-1.0,-0.002246379852294922
2044,338107302,0.002251267433166504,-1.0,-0.002251267433166504
835,44101710,0.0022546052932739253,-1.0,-0.0022546052932739253
54,50910,0.0022586584091186523,-1.0,-0.0022586584091186523
3493,55390034810,0.002266883850097656,-1.0,-0.002266883850097656
324,225430,0.00226747989654541,-1.0,-0.00226747989654541
3234,51079087220,0.0022701025009155273,-1.0,-0.0022701025009155273
1788,173094755,0.00229489803314209,-1.0,-0.00229489803314209
1803,182050789,0.002300262451171875,-1.0,-0.002300262451171875
610,8070402,0.00232696533203125,-1.0,-0.00232696533203125
2659,904580861,0.002339363098144531,-1.0,-0.002339363098144531
896,49318030,0.002340078353881836,-1.0,-0.002340078353881836
1581,121053107,0.002344965934753418,-1.0,-0.002344965934753418
1099,69419068,0.002345561981201172,-1.0,-0.002345561981201172
16,50853,0.002371311187744141,-1.0,-0.002371311187744141
2002,338011704,0.002379894256591797,-1.0,-0.002379894256591797
2146,409163802,0.002395153045654297,-1.0,-0.002395153045654297
1038,56047492,0.002398490905761719,-1.0,-0.002398490905761719
281,51507,0.002417564392089844,-1.0,-0.002417564392089844
1051,65008515,0.002421855926513672,-1.0,-0.002421855926513672
4042,68387029330,0.002431750297546387,-1.0,-0.002431750297546387
3174,51079060120,0.002441287040710449,-1.0,-0.002441287040710449
1457,85170103,0.0024477243423461914,-1.0,-0.0024477243423461914
330,225439,0.002447962760925293,-1.0,-0.002447962760925293
2132,409127332,0.0024597644805908203,-1.0,-0.0024597644805908203
2344,536407701,0.0024619102478027344,-1.0,-0.0024619102478027344
1961,310030022,0.002474546432495117,-1.0,-0.002474546432495117
104,50986,0.0025026798248291016,-1.0,-0.0025026798248291016
233,51383,0.0025087594985961914,-1.0,-0.0025087594985961914
728,23031207,0.002512812614440918,-1.0,-0.002512812614440918
36,50885,0.002518773078918457,-1.0,-0.002518773078918457
1526,93008801,0.002518892288208008,-1.0,-0.002518892288208008
956,54355563,0.002529382705688477,-1.0,-0.002529382705688477
1290,74647844,0.002535104751586914,-1.0,-0.002535104751586914
1850,186033001,0.0025360584259033203,-1.0,-0.0025360584259033203
2257,469060773,0.002544045448303223,-1.0,-0.002544045448303223
2398,591083960,0.0025445222854614253,-1.0,-0.0025445222854614253
872,46110281,0.00254666805267334,-1.0,-0.00254666805267334
1659,168005430,0.002553582191467285,-1.0,-0.002553582191467285
1131,71101268,0.0025625228881835933,-1.0,-0.0025625228881835933
3826,63323020110,0.002566099166870117,-1.0,-0.002566099166870117
3524,57664027408,0.0025730133056640625,-1.0,-0.0025730133056640625
3132,51079042820,0.0025882720947265625,-1.0,-0.0025882720947265625
1781,173071900,0.0025998353958129887,-1.0,-0.0025998353958129887
237,51387,0.002599954605102539,-1.0,-0.002599954605102539
1920,258368790,0.002606630325317383,-1.0,-0.002606630325317383
1401,78035806,0.0026112794876098637,-1.0,-0.0026112794876098637
2672,904627861,0.002614736557006836,-1.0,-0.002614736557006836
2047,338268975,0.0026166439056396484,-1.0,-0.0026166439056396484
3028,50458059601,0.002622485160827637,-1.0,-0.002622485160827637
100,50978,0.0026264190673828125,-1.0,-0.0026264190673828125
232,51382,0.002632260322570801,-1.0,-0.002632260322570801
3810,63323007620,0.002634882926940918,-1.0,-0.002634882926940918
1910,245014701,0.0026688575744628906,-1.0,-0.0026688575744628906
2173,409419701,0.0026748180389404297,-1.0,-0.0026748180389404297
3604,59148000935,0.002680659294128418,-1.0,-0.002680659294128418
3792,62856068010,0.002686142921447754,-1.0,-0.002686142921447754
3429,54868248901,0.002710580825805664,-1.0,-0.002710580825805664
1818,182178989,0.002724170684814453,-1.0,-0.002724170684814453
3343,53489036801,0.002728104591369629,-1.0,-0.002728104591369629
3104,51079026720,0.002734661102294922,-1.0,-0.002734661102294922
3266,51079098120,0.0027620792388916016,-1.0,-0.0027620792388916016
3595,59075068010,0.002764105796813965,-1.0,-0.002764105796813965
3827,63323022110,0.002777099609375,-1.0,-0.002777099609375
2172,409405201,0.0027773380279541016,-1.0,-0.0027773380279541016
300,224269,0.0027779340744018555,-1.0,-0.0027779340744018555
3267,51079098320,0.002779245376586914,-1.0,-0.002779245376586914
234,51384,0.002780914306640625,-1.0,-0.002780914306640625
3242,51079089520,0.002797365188598633,-1.0,-0.002797365188598633
3260,51079097020,0.002800703048706055,-1.0,-0.002800703048706055
2723,10019003783,0.002811431884765625,-1.0,-0.002811431884765625
1647,168001135,0.002813100814819336,-1.0,-0.002813100814819336
2661,904585361,0.002828359603881836,-1.0,-0.002828359603881836
3048,51079000420,0.002832174301147461,-1.0,-0.002832174301147461
901,49343626,0.002847433090209961,-1.0,-0.002847433090209961
2648,904564061,0.002849578857421875,-1.0,-0.002849578857421875
1044,62543001,0.0028525590896606445,-1.0,-0.0028525590896606445
308,224385,0.002862811088562012,-1.0,-0.002862811088562012
1303,74679922,0.0028885602951049805,-1.0,-0.0028885602951049805
1159,74125901,0.002890825271606445,-1.0,-0.002890825271606445
437,2850101,0.0029175281524658203,-1.0,-0.0029175281524658203
59,50915,0.002927422523498535,-1.0,-0.002927422523498535
2405,591321901,0.002937912940979004,-1.0,-0.002937912940979004
990,54829816,0.0029462575912475586,-1.0,-0.0029462575912475586
1546,93435693,0.002948760986328125,-1.0,-0.002948760986328125
3686,60505258700,0.002954602241516113,-1.0,-0.002954602241516113
2822,17478093401,0.002959847450256348,-1.0,-0.002959847450256348
2157,409230801,0.002963066101074219,-1.0,-0.002963066101074219
972,54465025,0.002966880798339844,-1.0,-0.002966880798339844
3915,64455099394,0.00296783447265625,-1.0,-0.00296783447265625
1878,186580030,0.002977848052978516,-1.0,-0.002977848052978516
2522,766004548,0.0030096769332885747,-1.0,-0.0030096769332885747
3623,59676030201,0.0030194520950317387,-1.0,-0.0030194520950317387
3836,63323026965,0.0030378103256225586,-1.0,-0.0030378103256225586
309,224560,0.0030651092529296875,-1.0,-0.0030651092529296875
555,6351936,0.003130435943603516,-1.0,-0.003130435943603516
2320,517481025,0.003131985664367676,-1.0,-0.003131985664367676
2085,378087399,0.0031348466873168945,-1.0,-0.0031348466873168945
932,54008620,0.0031387805938720703,-1.0,-0.0031387805938720703
1646,168001131,0.003155231475830078,-1.0,-0.003155231475830078
2088,378447201,0.0031594038009643555,-1.0,-0.0031594038009643555
1608,135019502,0.003184795379638672,-1.0,-0.003184795379638672
3643,59762171002,0.0031865835189819336,-1.0,-0.0031865835189819336
2277,472040030,0.003192543983459473,-1.0,-0.003192543983459473
3031,50458092010,0.003197193145751953,-1.0,-0.003197193145751953
39,50891,0.003201007843017578,-1.0,-0.003201007843017578
3603,59148000913,0.003213763236999512,-1.0,-0.003213763236999512
2127,409117830,0.0032171010971069336,-1.0,-0.0032171010971069336
2285,472159591,0.003219723701477051,-1.0,-0.003219723701477051
2800,16837086012,0.003239750862121582,-1.0,-0.003239750862121582
530,6027528,0.0032663345336914067,-1.0,-0.0032663345336914067
1913,245018101,0.003273487091064453,-1.0,-0.003273487091064453
4026,68084033701,0.003277301788330078,-1.0,-0.003277301788330078
